school_name,school_about,school_location,country,type,total_student,international_student,accomodation_feature,work_permit_feature,program_cooporation,work_while_study,condition_offer_letter,library,founded,program_name,description,duration,grade_score,overall_band,pte_score, tofel_point,ielts_listening,ielts_speaking,ielts_writting,ielts_reading,new_stream,stream_id,other_fees,application_fee,min_tution_fee_per_semester,max_tution_fee,cost_of_living,currency,acceptance_letter,intake_id,visa_processing_days,process_days,credentials,program_level,other_comment,foundation_fee,acceptable_band,module,english_language,program_sort_order
University of Saskatchewan,"The University of Saskatchewan is a Canadian public research university, founded on March 19, 1907, and located on the east side of the South Saskatchewan River in Saskatoon, Saskatchewan, Canada","Saskatoon, SK, Canada",Canada,"1,5","25,965","3,084",yes,yes,yes,yes,yes,yes,1907,Bachelor of Arts - Business Economics,UFV ten- to eighteen-month* Data Analysis post-baccalaureate program equips you with the practical skills needed to extract reliable information from large data sets.,4 Years,65,6.5,6,59,6,6,6,6,6,,,90,"3,750",10750,,CAD,35 days,9,,8 sem,Degree,1,Overall 6.5 or higher with a minimum band score of 5.5.,,6,0,,1
University of Saskatchewan,"The University of Saskatchewan is a Canadian public research university, founded on March 19, 1907, and located on the east side of the South Saskatchewan River in Saskatoon, Saskatchewan, Canada","Saskatoon, SK, Canada",Canada,"1,5","25,965","3,084",yes,yes,yes,yes,yes,yes,1907,Bachelor of Arts - Economics,UFV ten- to eighteen-month* Data Analysis post-baccalaureate program equips you with the practical skills needed to extract reliable information from large data sets.,4 Years,65,6.5,6,59,6,6,6,6,6,,,90,"3,750",10750,,CAD,35 days,9,,8 sem,Degree,1,Overall 6.5 or higher with a minimum band score of 5.5.,,6,0,,1
University of Saskatchewan,"The University of Saskatchewan is a Canadian public research university, founded on March 19, 1907, and located on the east side of the South Saskatchewan River in Saskatoon, Saskatchewan, Canada","Saskatoon, SK, Canada",Canada,"1,5","25,965","3,084",yes,yes,yes,yes,yes,yes,1907,Bachelor of Commerce - Finance (Optional Co-op),UFV ten- to eighteen-month* Data Analysis post-baccalaureate program equips you with the practical skills needed to extract reliable information from large data sets.,4 Years,65,6.5,6,59,6,6,6,6,7,,,90,"3,750",10750,,CAD,35 days,9,,8 sem,Degree,1,Overall 6.5 or higher with a minimum band score of 5.5.,,6,0,,1
University of Saskatchewan,"The University of Saskatchewan is a Canadian public research university, founded on March 19, 1907, and located on the east side of the South Saskatchewan River in Saskatoon, Saskatchewan, Canada","Saskatoon, SK, Canada",Canada,"1,5","25,965","3,084",yes,yes,yes,yes,yes,yes,1907,Bachelor of Commerce - Human Resources (Optional Co-op),UFV ten- to eighteen-month* Data Analysis post-baccalaureate program equips you with the practical skills needed to extract reliable information from large data sets.,4 Years,65,6.5,6,59,6,6,6,6,7,,,90,"3,750",10750,,CAD,35 days,9,,8 sem,Degree,1,Overall 6.5 or higher with a minimum band score of 5.5.,,6,0,,1
University of Saskatchewan,"The University of Saskatchewan is a Canadian public research university, founded on March 19, 1907, and located on the east side of the South Saskatchewan River in Saskatoon, Saskatchewan, Canada","Saskatoon, SK, Canada",Canada,"1,5","25,965","3,084",yes,yes,yes,yes,yes,yes,1907,Bachelor of Commerce - Management (Optional Co-op),UFV ten- to eighteen-month* Data Analysis post-baccalaureate program equips you with the practical skills needed to extract reliable information from large data sets.,4 Years,65,6.5,6,59,6,6,6,6,7,,,90,"3,750",10750,,CAD,35 days,9,,8 sem,Degree,1,Overall 6.5 or higher with a minimum band score of 5.5.,,6,0,,1
University of Saskatchewan,"The University of Saskatchewan is a Canadian public research university, founded on March 19, 1907, and located on the east side of the South Saskatchewan River in Saskatoon, Saskatchewan, Canada","Saskatoon, SK, Canada",Canada,"1,5","25,965","3,084",yes,yes,yes,yes,yes,yes,1907,Bachelor of Commerce - Marketing (Optional Co-op),UFV ten- to eighteen-month* Data Analysis post-baccalaureate program equips you with the practical skills needed to extract reliable information from large data sets.,4 Years,65,6.5,6,59,6,6,6,6,7,,,90,"3,750",10750,,CAD,35 days,9,,8 sem,Degree,1,Overall 6.5 or higher with a minimum band score of 5.5.,,6,0,,1
University of Saskatchewan,"The University of Saskatchewan is a Canadian public research university, founded on March 19, 1907, and located on the east side of the South Saskatchewan River in Saskatoon, Saskatchewan, Canada","Saskatoon, SK, Canada",Canada,"1,5","25,965","3,084",yes,yes,yes,yes,yes,yes,1907,Bachelor of Commerce - Supply Chain Management,UFV ten- to eighteen-month* Data Analysis post-baccalaureate program equips you with the practical skills needed to extract reliable information from large data sets.,4 Years,65,6.5,6,59,6,6,6,6,7,,,90,"3,750",10750,,CAD,35 days,9,,8 sem,Degree,1,Overall 6.5 or higher with a minimum band score of 5.5.,,6,0,,1
University of Saskatchewan,"The University of Saskatchewan is a Canadian public research university, founded on March 19, 1907, and located on the east side of the South Saskatchewan River in Saskatoon, Saskatchewan, Canada","Saskatoon, SK, Canada",Canada,"1,5","25,965","3,084",yes,yes,yes,yes,yes,yes,1907,Bachelor of Science - Applied Mathematics,UFV ten- to eighteen-month* Data Analysis post-baccalaureate program equips you with the practical skills needed to extract reliable information from large data sets.,4 Years,65,6.5,6,59,6,6,6,6,"1,5",,,90,"3,750",10750,,CAD,35 days,9,,8 sem,Degree,1,Overall 6.5 or higher with a minimum band score of 5.5.,,6,0,,1
University of Saskatchewan,"The University of Saskatchewan is a Canadian public research university, founded on March 19, 1907, and located on the east side of the South Saskatchewan River in Saskatoon, Saskatchewan, Canada","Saskatoon, SK, Canada",Canada,"1,5","25,965","3,084",yes,yes,yes,yes,yes,yes,1907,Bachelor of Science - Bioinformatics,UFV ten- to eighteen-month* Data Analysis post-baccalaureate program equips you with the practical skills needed to extract reliable information from large data sets.,4 Years,65,6.5,6,59,6,6,6,6,16,,,90,"3,750",10750,,CAD,35 days,9,,8 sem,Degree,1,Overall 6.5 or higher with a minimum band score of 5.5.,,6,0,,1
University of Saskatchewan,"The University of Saskatchewan is a Canadian public research university, founded on March 19, 1907, and located on the east side of the South Saskatchewan River in Saskatoon, Saskatchewan, Canada","Saskatoon, SK, Canada",Canada,"1,5","25,965","3,084",yes,yes,yes,yes,yes,yes,1907,Bachelor of Science in Engineering - Chemical Engineering,UFV ten- to eighteen-month* Data Analysis post-baccalaureate program equips you with the practical skills needed to extract reliable information from large data sets.,4 Years,65,6.5,6,59,6,6,6,6,1,,,90,"3,750",10750,,CAD,35 days,9,,8 sem,Degree,1,Overall 6.5 or higher with a minimum band score of 5.5.,,6,0,,1
University of Saskatchewan,"The University of Saskatchewan is a Canadian public research university, founded on March 19, 1907, and located on the east side of the South Saskatchewan River in Saskatoon, Saskatchewan, Canada","Saskatoon, SK, Canada",Canada,"1,5","25,965","3,084",yes,yes,yes,yes,yes,yes,1907,Bachelor of Science in Engineering - Civil Engineering,UFV ten- to eighteen-month* Data Analysis post-baccalaureate program equips you with the practical skills needed to extract reliable information from large data sets.,4 Years,65,6.5,6,59,6,6,6,6,1,,,90,"3,750",10750,,CAD,35 days,9,,8 sem,Degree,1,Overall 6.5 or higher with a minimum band score of 5.5.,,6,0,,1
University of Saskatchewan,"The University of Saskatchewan is a Canadian public research university, founded on March 19, 1907, and located on the east side of the South Saskatchewan River in Saskatoon, Saskatchewan, Canada","Saskatoon, SK, Canada",Canada,"1,5","25,965","3,084",yes,yes,yes,yes,yes,yes,1907,Bachelor of Science in Engineering – Computer Engineering,UFV ten- to eighteen-month* Data Analysis post-baccalaureate program equips you with the practical skills needed to extract reliable information from large data sets.,4 Years,65,6.5,6,59,6,6,6,6,1,,,90,"3,750",10750,,CAD,35 days,9,,8 sem,Degree,1,Overall 6.5 or higher with a minimum band score of 5.5.,,6,0,,1
University of Saskatchewan,"The University of Saskatchewan is a Canadian public research university, founded on March 19, 1907, and located on the east side of the South Saskatchewan River in Saskatoon, Saskatchewan, Canada","Saskatoon, SK, Canada",Canada,"1,5","25,965","3,084",yes,yes,yes,yes,yes,yes,1907,Bachelor of Science - Computer Science,UFV ten- to eighteen-month* Data Analysis post-baccalaureate program equips you with the practical skills needed to extract reliable information from large data sets.,4 Years,65,6.5,6,59,6,6,6,6,1,,,90,"3,750",10750,,CAD,35 days,9,,8 sem,Degree,1,Overall 6.5 or higher with a minimum band score of 5.5.,,6,0,,1
University of Saskatchewan,"The University of Saskatchewan is a Canadian public research university, founded on March 19, 1907, and located on the east side of the South Saskatchewan River in Saskatoon, Saskatchewan, Canada","Saskatoon, SK, Canada",Canada,"1,5","25,965","3,084",yes,yes,yes,yes,yes,yes,1907,Bachelor of Science in Engineering – Electrical Engineering,UFV ten- to eighteen-month* Data Analysis post-baccalaureate program equips you with the practical skills needed to extract reliable information from large data sets.,4 Years,65,6.5,6,59,6,6,6,6,1,,,90,"3,750",10750,,CAD,35 days,9,,8 sem,Degree,1,Overall 6.5 or higher with a minimum band score of 5.5.,,6,0,,1
University of Saskatchewan,"The University of Saskatchewan is a Canadian public research university, founded on March 19, 1907, and located on the east side of the South Saskatchewan River in Saskatoon, Saskatchewan, Canada","Saskatoon, SK, Canada",Canada,"1,5","25,965","3,084",yes,yes,yes,yes,yes,yes,1907,Bachelor of Science in Engineering – Engineering Physics,UFV ten- to eighteen-month* Data Analysis post-baccalaureate program equips you with the practical skills needed to extract reliable information from large data sets.,4 Years,65,6.5,6,59,6,6,6,6,1,,,90,"3,750",10750,,CAD,35 days,9,,8 sem,Degree,1,Overall 6.5 or higher with a minimum band score of 5.5.,,6,0,,1
University of Saskatchewan,"The University of Saskatchewan is a Canadian public research university, founded on March 19, 1907, and located on the east side of the South Saskatchewan River in Saskatoon, Saskatchewan, Canada","Saskatoon, SK, Canada",Canada,"1,5","25,965","3,084",yes,yes,yes,yes,yes,yes,1907,Bachelor of Science in Engineering – Environmental Engineering,UFV ten- to eighteen-month* Data Analysis post-baccalaureate program equips you with the practical skills needed to extract reliable information from large data sets.,4 Years,65,6.5,6,59,6,6,6,6,5,,,90,"3,750",10750,,CAD,35 days,9,,8 sem,Degree,1,Overall 6.5 or higher with a minimum band score of 5.5.,,6,0,,1
University of Saskatchewan,"The University of Saskatchewan is a Canadian public research university, founded on March 19, 1907, and located on the east side of the South Saskatchewan River in Saskatoon, Saskatchewan, Canada","Saskatoon, SK, Canada",Canada,"1,5","25,965","3,084",yes,yes,yes,yes,yes,yes,1907,Bachelor of Science in Engineering – Geological Engineering,UFV ten- to eighteen-month* Data Analysis post-baccalaureate program equips you with the practical skills needed to extract reliable information from large data sets.,4 Years,65,6.5,6,59,6,6,6,6,5,,,90,"3,750",10750,,CAD,35 days,9,,8 sem,Degree,1,Overall 6.5 or higher with a minimum band score of 5.5.,,6,0,,1
University of Saskatchewan,"The University of Saskatchewan is a Canadian public research university, founded on March 19, 1907, and located on the east side of the South Saskatchewan River in Saskatoon, Saskatchewan, Canada","Saskatoon, SK, Canada",Canada,"1,5","25,965","3,084",yes,yes,yes,yes,yes,yes,1907,Bachelor of Science - Geophysics,UFV ten- to eighteen-month* Data Analysis post-baccalaureate program equips you with the practical skills needed to extract reliable information from large data sets.,4 Years,65,6.5,6,59,6,6,6,6,5,,,90,"3,750",10750,,CAD,35 days,9,,8 sem,Degree,1,Overall 6.5 or higher with a minimum band score of 5.5.,,6,0,,1
University of Saskatchewan,"The University of Saskatchewan is a Canadian public research university, founded on March 19, 1907, and located on the east side of the South Saskatchewan River in Saskatoon, Saskatchewan, Canada","Saskatoon, SK, Canada",Canada,"1,5","25,965","3,084",yes,yes,yes,yes,yes,yes,1907,Bachelor of Arts and Science - Interactive Systems Design,UFV ten- to eighteen-month* Data Analysis post-baccalaureate program equips you with the practical skills needed to extract reliable information from large data sets.,4 Years,65,6.5,6,59,6,6,6,6,6,,,90,"3,750",10750,,CAD,35 days,9,,8 sem,Degree,1,Overall 6.5 or higher with a minimum band score of 5.5.,,6,0,,1
University of Saskatchewan,"The University of Saskatchewan is a Canadian public research university, founded on March 19, 1907, and located on the east side of the South Saskatchewan River in Saskatoon, Saskatchewan, Canada","Saskatoon, SK, Canada",Canada,"1,5","25,965","3,084",yes,yes,yes,yes,yes,yes,1907,Bachelor of Science - Mathematical Physics,UFV ten- to eighteen-month* Data Analysis post-baccalaureate program equips you with the practical skills needed to extract reliable information from large data sets.,4 Years,65,6.5,6,59,6,6,6,6,5,,,90,"3,750",10750,,CAD,35 days,9,,8 sem,Degree,1,Overall 6.5 or higher with a minimum band score of 5.5.,,6,0,,1
University of Saskatchewan,"The University of Saskatchewan is a Canadian public research university, founded on March 19, 1907, and located on the east side of the South Saskatchewan River in Saskatoon, Saskatchewan, Canada","Saskatoon, SK, Canada",Canada,"1,5","25,965","3,084",yes,yes,yes,yes,yes,yes,1907,Bachelor of Science in Engineering- Mechanical Engineering,UFV ten- to eighteen-month* Data Analysis post-baccalaureate program equips you with the practical skills needed to extract reliable information from large data sets.,4 Years,65,6.5,6,59,6,6,6,6,5,,,90,"3,750",10750,,CAD,35 days,9,,8 sem,Degree,1,Overall 6.5 or higher with a minimum band score of 5.5.,,6,0,,1
University of Saskatchewan,"The University of Saskatchewan is a Canadian public research university, founded on March 19, 1907, and located on the east side of the South Saskatchewan River in Saskatoon, Saskatchewan, Canada","Saskatoon, SK, Canada",Canada,"1,5","25,965","3,084",yes,yes,yes,yes,yes,yes,1907,Bachelor of Science - Physics,UFV ten- to eighteen-month* Data Analysis post-baccalaureate program equips you with the practical skills needed to extract reliable information from large data sets.,4 Years,65,6.5,6,59,6,6,6,6,5,,,90,"3,750",10750,,CAD,35 days,9,,8 sem,Degree,1,Overall 6.5 or higher with a minimum band score of 5.5.,,6,0,,1
University of Saskatchewan,"The University of Saskatchewan is a Canadian public research university, founded on March 19, 1907, and located on the east side of the South Saskatchewan River in Saskatoon, Saskatchewan, Canada","Saskatoon, SK, Canada",Canada,"1,5","25,965","3,084",yes,yes,yes,yes,yes,yes,1907,Bachelor of Science - Statistics,UFV ten- to eighteen-month* Data Analysis post-baccalaureate program equips you with the practical skills needed to extract reliable information from large data sets.,4 Years,65,6.5,6,59,6,6,6,6,5,,,90,"3,750",10750,,CAD,35 days,9,,8 sem,Degree,1,Overall 6.5 or higher with a minimum band score of 5.5.,,6,0,,1
